donor_id,true_age,predicted_age,predicted_age_sd,n_cells,pseudocell_n
291_292,67.0,68.84911712724356,6.085967575800635,69,100
770_771,55.0,63.444825747294516,5.892083608211993,55,100
756_757,66.0,56.42827591338673,6.14220356569402,78,100
753_754,88.0,79.22364861064834,5.769737780127906,132,100
755_756,66.0,56.88756237059627,6.7591934238501,157,100
757_758,88.0,71.18408539096562,5.992316879894979,56,100
773_774,61.0,63.34270469571452,8.592198827410876,355,100
771_772,66.0,72.78005834108667,6.372753503077525,433,100
767_768,47.0,64.35275087558676,7.466239281647845,341,100
772_773,52.0,66.30596319407016,6.601584208531787,321,100
765_766,72.0,70.90646918659324,7.420817165636509,455,100
764_765,65.0,62.41462959493637,7.5070383953658535,488,100
766_767,41.0,60.86787921346486,6.94162599168623,337,100
774_775,71.0,71.58384807891909,6.881986213841506,438,100
776_777,74.0,69.02760752399615,6.007714637716678,88,100
782_783,73.0,75.22229997570867,6.7745634368989744,226,100
790_791,76.0,67.04642538246797,6.684337952780967,61,100
787_788,62.0,61.95526078049401,6.5243794467861695,126,100
786_787,76.0,75.62583082377591,6.65552172719228,246,100
781_782,76.0,66.20052447433976,7.798813661309845,297,100
791_792,40.0,53.18472265019078,7.751671269704428,493,100
784_785,60.0,69.70949225997406,6.33967264307223,265,100
779_780,52.0,67.67520484834924,6.28296577123602,363,100
789_790,61.0,56.630806388224045,8.990673109611835,202,100
788_789,73.0,70.8168538034152,5.126897133268068,152,100
780_781,60.0,68.56287743758013,6.73924404709882,94,100
783_784,79.0,66.18681883452807,7.227132501603903,123,100
665_666,53.0,56.622089503581236,8.180603959368023,320,100
711_712,22.0,46.70346580520989,6.489700458945887,530,100
709_710,24.0,34.553585885002164,7.054150166426477,427,100
708_709,63.0,71.14924585271132,7.41909309984927,443,100
670_671,83.0,69.159059941706,9.160859527250654,328,100
667_668,76.0,71.56660510751458,7.817314597548101,521,100
706_707,88.0,83.94272203564478,6.834759435919066,219,100
666_667,63.0,50.18446676576985,7.333463160915795,166,100
707_708,71.0,72.67206470152105,7.446965453577317,155,100
668_669,69.0,58.328233448455784,8.413137016251147,337,100
705_706,88.0,77.81069545937548,7.233717141681075,225,100
669_670,64.0,42.92411729071343,6.68780683987536,274,100
405_406,70.0,78.75663994862084,5.655628922227997,141,100
445_446,83.0,80.82635688264462,6.251609427669138,424,100
